beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,NA,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
10H40,10,0.99627062,Midtown,8000,Drug Offenses,303,196,147,75,0,0,646,215.3,-51.5,-100,-100,-100,3787.5,2450,1837.5,0,2691.3
10H40,10,0.99627062,Midtown,8000,Kidnapping,2,1,2,1,0,0,5,1.7,0,-100,-100,-100,25,12.5,25,0,21.2
10H40,10,0.99627062,Midtown,8000,Murder,0,7,11,1,0,0,18,6,NA,NA,-100,-100,0,87.5,137.5,0,75
10H40,10,0.99627062,Midtown,8000,Other,313,816,849,429,0,0,1978,659.3,171.2,-100,-100,-100,3912.5,10200,10612.5,0,8241.2
10H40,10,0.99627062,Midtown,8000,Robbery,176,152,130,48,0,0,458,152.7,-26.1,-100,-100,-100,2200,1900,1625,0,1908.8
10H40,10,0.99627062,Midtown,8000,Sexual Assault,16,16,23,15,0,0,55,18.3,43.8,-100,-100,-100,200,200,287.5,0,228.8
10H40,10,0.99627062,Midtown,8000,Theft,1288,819,766,533,0,0,2873,957.7,-40.5,-100,-100,-100,16100,10237.5,9575,0,11971.2
10H50,10,2.30843079,the University of Houston area,13000,Arson,11,5,10,4,0,0,26,8.7,-9.1,-100,-100,-100,84.6,38.5,76.9,0,66.9
10H50,10,2.30843079,the University of Houston area,13000,Assault,838,800,729,374,0,0,2367,789,-13,-100,-100,-100,6446.2,6153.8,5607.7,0,6069.2
10H50,10,2.30843079,the University of Houston area,13000,Auto Theft,65,54,64,34,0,0,183,61,-1.5,-100,-100,-100,500,415.4,492.3,0,469.2
10H50,10,2.30843079,the University of Houston area,13000,Burglary,187,188,158,84,0,0,533,177.7,-15.5,-100,-100,-100,1438.5,1446.2,1215.4,0,1366.9
10H50,10,2.30843079,the University of Houston area,13000,Drug Offenses,434,189,168,96,0,0,791,263.7,-61.3,-100,-100,-100,3338.5,1453.8,1292.3,0,2028.5
10H50,10,2.30843079,the University of Houston area,13000,Kidnapping,1,1,2,1,0,0,4,1.3,100,-100,-100,-100,7.7,7.7,15.4,0,10
10H50,10,2.30843079,the University of Houston area,13000,Murder,5,9,6,6,0,0,20,6.7,20,-100,-100,-100,38.5,69.2,46.2,0,51.5
10H50,10,2.30843079,the University of Houston area,13000,Other,366,735,753,381,0,0,1854,618,105.7,-100,-100,-100,2815.4,5653.8,5792.3,0,4753.8
10H50,10,2.30843079,the University of Houston area,13000,Robbery,101,90,88,38,0,0,279,93,-12.9,-100,-100,-100,776.9,692.3,676.9,0,715.4
10H50,10,2.30843079,the University of Houston area,13000,Sexual Assault,14,11,12,4,0,0,37,12.3,-14.3,-100,-100,-100,107.7,84.6,92.3,0,94.6
10H50,10,2.30843079,the University of Houston area,13000,Theft,570,534,497,322,0,0,1601,533.7,-12.8,-100,-100,-100,4384.6,4107.7,3823.1,0,4105.4
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Arson,5,5,3,3,0,0,13,4.3,-40,-100,-100,-100,25,25,15,0,21.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Assault,572,643,621,354,0,0,1836,612,8.6,-100,-100,-100,2860,3215,3105,0,3060
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Auto Theft,75,75,91,48,0,0,241,80.3,21.3,-100,-100,-100,375,375,455,0,401.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Burglary,137,124,141,64,0,0,402,134,2.9,-100,-100,-100,685,620,705,0,670
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Drug Offenses,131,93,56,40,0,0,280,93.3,-57.3,-100,-100,-100,655,465,280,0,466.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Kidnapping,2,2,0,1,0,0,4,1.3,-100,-100,NA,-100,10,10,0,0,6.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Murder,5,4,5,2,0,0,14,4.7,0,-100,-100,-100,25,20,25,0,23.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Other,330,607,632,337,0,0,1569,523,91.5,-100,-100,-100,1650,3035,3160,0,2615
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Robbery,82,64,63,32,0,0,209,69.7,-23.2,-100,-100,-100,410,320,315,0,348.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Sexual Assault,20,14,13,6,0,0,47,15.7,-35,-100,-100,-100,100,70,65,0,78.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Theft,555,559,665,326,0,0,1779,593,19.8,-100,-100,-100,2775,2795,3325,0,2965
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Arson,3,2,2,1,0,0,7,2.3,-33.3,-100,-100,-100,18.8,12.5,12.5,0,14.4
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Assault,469,512,548,236,0,0,1529,509.7,16.8,-100,-100,-100,2931.2,3200,3425,0,3185.6
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Auto Theft,92,102,114,90,0,0,308,102.7,23.9,-100,-100,-100,575,637.5,712.5,0,641.9
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Burglary,154,136,111,60,0,0,401,133.7,-27.9,-100,-100,-100,962.5,850,693.8,0,835.6
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Drug Offenses,48,37,51,27,0,0,136,45.3,6.2,-100,-100,-100,300,231.2,318.8,0,283.1
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Kidnapping,4,0,4,1,0,0,8,2.7,0,-100,-100,-100,25,0,25,0,16.9
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Murder,0,3,0,1,0,0,3,1,NA,NA,NA,-100,0,18.8,0,0,6.2
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Other,335,577,620,350,0,0,1532,510.7,85.1,-100,-100,-100,2093.8,3606.2,3875,0,3191.9
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Robbery,50,51,37,37,0,0,138,46,-26,-100,-100,-100,312.5,318.8,231.2,0,287.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Sexual Assault,28,32,45,22,0,0,105,35,60.7,-100,-100,-100,175,200,281.2,0,218.8
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Theft,1036,975,862,575,0,0,2873,957.7,-16.8,-100,-100,-100,6475,6093.8,5387.5,0,5985.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Arson,1,1,1,0,0,0,3,1,0,-100,-100,-100,5.3,5.3,5.3,0,5.3
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Assault,115,136,128,66,0,0,379,126.3,11.3,-100,-100,-100,605.3,715.8,673.7,0,664.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Auto Theft,51,46,79,68,0,0,176,58.7,54.9,-100,-100,-100,268.4,242.1,415.8,0,308.9
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Burglary,119,101,87,39,0,0,307,102.3,-26.9,-100,-100,-100,626.3,531.6,457.9,0,538.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Drug Offenses,12,15,10,6,0,0,37,12.3,-16.7,-100,-100,-100,63.2,78.9,52.6,0,64.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Murder,1,0,0,1,0,0,1,0.3,-100,-100,NA,-100,5.3,0,0,0,1.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Other,253,302,260,138,0,0,815,271.7,2.8,-100,-100,-100,1331.6,1589.5,1368.4,0,1430
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Robbery,25,20,18,4,0,0,63,21,-28,-100,-100,-100,131.6,105.3,94.7,0,110.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Sexual Assault,21,6,13,2,0,0,40,13.3,-38.1,-100,-100,-100,110.5,31.6,68.4,0,70
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Theft,700,515,501,319,0,0,1716,572,-28.4,-100,-100,-100,3684.2,2710.5,2636.8,0,3010.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Arson,8,5,8,5,0,0,21,7,0,-100,-100,-100,28.6,17.9,28.6,0,25
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Assault,895,1103,929,496,0,0,2927,975.7,3.8,-100,-100,-100,3196.4,3939.3,3317.9,0,3484.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Auto Theft,216,207,232,104,0,0,655,218.3,7.4,-100,-100,-100,771.4,739.3,828.6,0,779.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Burglary,177,176,125,62,0,0,478,159.3,-29.4,-100,-100,-100,632.1,628.6,446.4,0,568.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Drug Offenses,99,75,148,124,0,0,322,107.3,49.5,-100,-100,-100,353.6,267.9,528.6,0,383.2
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Kidnapping,7,0,1,5,0,0,8,2.7,-85.7,-100,-100,-100,25,0,3.6,0,9.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Murder,9,5,3,3,0,0,17,5.7,-66.7,-100,-100,-100,32.1,17.9,10.7,0,20.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Other,401,766,753,398,0,0,1920,640,87.8,-100,-100,-100,1432.1,2735.7,2689.3,0,2285.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Robbery,117,122,114,44,0,0,353,117.7,-2.6,-100,-100,-100,417.9,435.7,407.1,0,420.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Sexual Assault,24,23,28,10,0,0,75,25,16.7,-100,-100,-100,85.7,82.1,100,0,89.3
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Theft,686,727,585,305,0,0,1998,666,-14.7,-100,-100,-100,2450,2596.4,2089.3,0,2378.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Arson,2,3,3,1,0,0,8,2.7,50,-100,-100,-100,11.1,16.7,16.7,0,15
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Assault,455,511,535,247,0,0,1501,500.3,17.6,-100,-100,-100,2527.8,2838.9,2972.2,0,2779.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Auto Theft,87,113,139,53,0,0,339,113,59.8,-100,-100,-100,483.3,627.8,772.2,0,627.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Burglary,55,62,62,23,0,0,179,59.7,12.7,-100,-100,-100,305.6,344.4,344.4,0,331.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Drug Offenses,56,37,66,36,0,0,159,53,17.9,-100,-100,-100,311.1,205.6,366.7,0,294.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Kidnapping,4,1,1,3,0,0,6,2,-75,-100,-100,-100,22.2,5.6,5.6,0,11.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Murder,1,2,4,2,0,0,7,2.3,300,-100,-100,-100,5.6,11.1,22.2,0,12.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Other,189,391,490,220,0,0,1070,356.7,159.3,-100,-100,-100,1050,2172.2,2722.2,0,1981.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Robbery,66,35,42,15,0,0,143,47.7,-36.4,-100,-100,-100,366.7,194.4,233.3,0,265
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Sexual Assault,8,9,20,4,0,0,37,12.3,150,-100,-100,-100,44.4,50,111.1,0,68.3
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Theft,243,272,261,122,0,0,776,258.7,7.4,-100,-100,-100,1350,1511.1,1450,0,1437.2
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Arson,2,7,2,0,0,0,11,3.7,0,-100,-100,-100,13.3,46.7,13.3,0,24.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Assault,449,566,533,282,0,0,1548,516,18.7,-100,-100,-100,2993.3,3773.3,3553.3,0,3440
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Auto Theft,144,157,188,54,0,0,489,163,30.6,-100,-100,-100,960,1046.7,1253.3,0,1086.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Burglary,102,74,75,33,0,0,251,83.7,-26.5,-100,-100,-100,680,493.3,500,0,558
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Drug Offenses,78,72,70,52,0,0,220,73.3,-10.3,-100,-100,-100,520,480,466.7,0,488.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Kidnapping,3,0,0,2,0,0,3,1,-100,-100,NA,-100,20,0,0,0,6.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Murder,0,1,1,2,0,0,2,0.7,NA,NA,-100,-100,0,6.7,6.7,0,4.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Other,212,466,487,257,0,0,1165,388.3,129.7,-100,-100,-100,1413.3,3106.7,3246.7,0,2588.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Robbery,56,81,43,25,0,0,180,60,-23.2,-100,-100,-100,373.3,540,286.7,0,400
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Sexual Assault,15,12,9,7,0,0,36,12,-40,-100,-100,-100,100,80,60,0,80
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Theft,396,509,293,158,0,0,1198,399.3,-26,-100,-100,-100,2640,3393.3,1953.3,0,2662
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Arson,2,4,0,1,0,0,6,2,-100,-100,NA,-100,25,50,0,0,25
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Assault,134,200,150,72,0,0,484,161.3,11.9,-100,-100,-100,1675,2500,1875,0,2016.2
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Auto Theft,44,46,49,28,0,0,139,46.3,11.4,-100,-100,-100,550,575,612.5,0,578.7
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Burglary,34,22,17,10,0,0,73,24.3,-50,-100,-100,-100,425,275,212.5,0,303.8
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Drug Offenses,6,15,16,9,0,0,37,12.3,166.7,-100,-100,-100,75,187.5,200,0,153.8
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Murder,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,12.5,0,0,3.7
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Other,66,170,149,72,0,0,385,128.3,125.8,-100,-100,-100,825,2125,1862.5,0,1603.8
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Robbery,9,12,8,6,0,0,29,9.7,-11.1,-100,-100,-100,112.5,150,100,0,121.2
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Sexual Assault,4,2,7,0,0,0,13,4.3,75,-100,-100,-100,50,25,87.5,0,53.8
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Theft,98,130,102,38,0,0,330,110,4.1,-100,-100,-100,1225,1625,1275,0,1375
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Arson,0,2,1,0,0,0,3,1,NA,NA,-100,-100,0,25,12.5,0,12.5
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Assault,153,210,223,117,0,0,586,195.3,45.8,-100,-100,-100,1912.5,2625,2787.5,0,2441.2
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Auto Theft,47,72,94,44,0,0,213,71,100,-100,-100,-100,587.5,900,1175,0,887.5
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Burglary,42,37,45,22,0,0,124,41.3,7.1,-100,-100,-100,525,462.5,562.5,0,516.2
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Drug Offenses,11,24,25,15,0,0,60,20,127.3,-100,-100,-100,137.5,300,312.5,0,250
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Kidnapping,1,1,0,0,0,0,2,0.7,-100,-100,NA,-100,12.5,12.5,0,0,8.8
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Murder,1,1,0,1,0,0,2,0.7,-100,-100,NA,-100,12.5,12.5,0,0,8.8
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Other,86,196,229,114,0,0,511,170.3,166.3,-100,-100,-100,1075,2450,2862.5,0,2128.8
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Robbery,16,21,19,9,0,0,56,18.7,18.8,-100,-100,-100,200,262.5,237.5,0,233.7
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Sexual Assault,4,18,8,2,0,0,30,10,100,-100,-100,-100,50,225,100,0,125
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Theft,175,195,208,107,0,0,578,192.7,18.9,-100,-100,-100,2187.5,2437.5,2600,0,2408.8
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Arson,5,9,9,8,0,0,23,7.7,80,-100,-100,-100,11.4,20.5,20.5,0,17.5
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Assault,1166,1553,1713,813,0,0,4432,1477.3,46.9,-100,-100,-100,2650,3529.5,3893.2,0,3357.5
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Auto Theft,422,450,485,254,0,0,1357,452.3,14.9,-100,-100,-100,959.1,1022.7,1102.3,0,1028
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Burglary,289,285,289,150,0,0,863,287.7,0,-100,-100,-100,656.8,647.7,656.8,0,653.9
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Drug Offenses,115,178,221,131,0,0,514,171.3,92.2,-100,-100,-100,261.4,404.5,502.3,0,389.3
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Kidnapping,5,10,4,7,0,0,19,6.3,-20,-100,-100,-100,11.4,22.7,9.1,0,14.3
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Murder,7,7,16,6,0,0,30,10,128.6,-100,-100,-100,15.9,15.9,36.4,0,22.7
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Other,781,1347,1448,684,0,0,3576,1192,85.4,-100,-100,-100,1775,3061.4,3290.9,0,2709.1
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Robbery,197,216,192,104,0,0,605,201.7,-2.5,-100,-100,-100,447.7,490.9,436.4,0,458.4
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Sexual Assault,31,29,33,16,0,0,93,31,6.5,-100,-100,-100,70.5,65.9,75,0,70.5
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",44000,Theft,1182,1300,1224,688,0,0,3706,1235.3,3.6,-100,-100,-100,2686.4,2954.5,2781.8,0,2807.5
12D20,12,3.83700574,Sage,22000,Arson,2,2,2,3,0,0,6,2,0,-100,-100,-100,9.1,9.1,9.1,0,9.1
12D20,12,3.83700574,Sage,22000,Assault,410,527,498,234,0,0,1435,478.3,21.5,-100,-100,-100,1863.6,2395.5,2263.6,0,2174.1
12D20,12,3.83700574,Sage,22000,Auto Theft,151,148,168,93,0,0,467,155.7,11.3,-100,-100,-100,686.4,672.7,763.6,0,707.7
12D20,12,3.83700574,Sage,22000,Burglary,131,131,170,97,0,0,432,144,29.8,-100,-100,-100,595.5,595.5,772.7,0,654.5
12D20,12,3.83700574,Sage,22000,Drug Offenses,44,33,39,25,0,0,116,38.7,-11.4,-100,-100,-100,200,150,177.3,0,175.9
12D20,12,3.83700574,Sage,22000,Kidnapping,1,0,0,0,0,0,1,0.3,-100,-100,NA,-100,4.5,0,0,0,1.4
12D20,12,3.83700574,Sage,22000,Murder,1,2,2,1,0,0,5,1.7,100,-100,-100,-100,4.5,9.1,9.1,0,7.7
12D20,12,3.83700574,Sage,22000,Other,280,529,541,234,0,0,1350,450,93.2,-100,-100,-100,1272.7,2404.5,2459.1,0,2045.5
12D20,12,3.83700574,Sage,22000,Robbery,46,68,54,14,0,0,168,56,17.4,-100,-100,-100,209.1,309.1,245.5,0,254.5
12D20,12,3.83700574,Sage,22000,Sexual Assault,12,14,10,3,0,0,36,12,-16.7,-100,-100,-100,54.5,63.6,45.5,0,54.5
12D20,12,3.83700574,Sage,22000,Theft,551,540,495,285,0,0,1586,528.7,-10.2,-100,-100,-100,2504.5,2454.5,2250,0,2403.2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Arson,2,2,2,1,0,0,6,2,0,-100,-100,-100,13.3,13.3,13.3,0,13.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Assault,245,278,269,126,0,0,792,264,9.8,-100,-100,-100,1633.3,1853.3,1793.3,0,1760
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Auto Theft,70,92,93,53,0,0,255,85,32.9,-100,-100,-100,466.7,613.3,620,0,566.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Burglary,62,79,48,31,0,0,189,63,-22.6,-100,-100,-100,413.3,526.7,320,0,420
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Drug Offenses,39,26,21,11,0,0,86,28.7,-46.2,-100,-100,-100,260,173.3,140,0,191.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Murder,1,1,4,0,0,0,6,2,300,-100,-100,-100,6.7,6.7,26.7,0,13.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Other,184,245,250,111,0,0,679,226.3,35.9,-100,-100,-100,1226.7,1633.3,1666.7,0,1508.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Robbery,19,24,23,6,0,0,66,22,21.1,-100,-100,-100,126.7,160,153.3,0,146.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Sexual Assault,3,3,9,1,0,0,15,5,200,-100,-100,-100,20,20,60,0,33.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Theft,245,245,222,137,0,0,712,237.3,-9.4,-100,-100,-100,1633.3,1633.3,1480,0,1582
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Arson,0,1,1,0,0,0,2,0.7,NA,NA,-100,-100,0,9.1,9.1,0,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Assault,265,315,352,152,0,0,932,310.7,32.8,-100,-100,-100,2409.1,2863.6,3200,0,2824.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Auto Theft,76,93,85,32,0,0,254,84.7,11.8,-100,-100,-100,690.9,845.5,772.7,0,770
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Burglary,75,68,79,55,0,0,222,74,5.3,-100,-100,-100,681.8,618.2,718.2,0,672.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Drug Offenses,29,29,26,11,0,0,84,28,-10.3,-100,-100,-100,263.6,263.6,236.4,0,254.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Kidnapping,2,1,1,1,0,0,4,1.3,-50,-100,-100,-100,18.2,9.1,9.1,0,11.8
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Murder,0,2,0,1,0,0,2,0.7,NA,NA,NA,-100,0,18.2,0,0,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Other,139,259,271,110,0,0,669,223,95,-100,-100,-100,1263.6,2354.5,2463.6,0,2027.3
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Robbery,23,25,15,8,0,0,63,21,-34.8,-100,-100,-100,209.1,227.3,136.4,0,190.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Sexual Assault,10,7,8,8,0,0,25,8.3,-20,-100,-100,-100,90.9,63.6,72.7,0,75.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Theft,171,197,170,110,0,0,538,179.3,-0.6,-100,-100,-100,1554.5,1790.9,1545.5,0,1630
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Assault,119,127,142,64,0,0,388,129.3,19.3,-100,-100,-100,457.7,488.5,546.2,0,497.3
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Auto Theft,6,11,13,4,0,0,30,10,116.7,-100,-100,-100,23.1,42.3,50,0,38.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Burglary,41,32,32,28,0,0,105,35,-22,-100,-100,-100,157.7,123.1,123.1,0,134.6
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Drug Offenses,6,8,6,0,0,0,20,6.7,0,-100,-100,-100,23.1,30.8,23.1,0,25.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Kidnapping,0,0,1,0,0,0,1,0.3,NA,NA,-100,-100,0,0,3.8,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Murder,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Other,158,179,177,79,0,0,514,171.3,12,-100,-100,-100,607.7,688.5,680.8,0,658.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Robbery,11,4,5,3,0,0,20,6.7,-54.5,-100,-100,-100,42.3,15.4,19.2,0,25.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Sexual Assault,4,8,5,3,0,0,17,5.7,25,-100,-100,-100,15.4,30.8,19.2,0,21.9
