beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Burglary,79,65,61,7,56,205,68,-22.8,-29.1,-8.2,-18,1082.9,891,836.2,767.6,932.1
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Drug Offenses,39,29,23,8,25,91,30,-41,-35.9,8.7,-17,534.6,397.5,315.3,342.7,411.2
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Kidnapping,0,0,1,0,1,1,0,NA,NA,0,NA,0,0,13.7,13.7,0
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Murder,1,1,0,1,1,2,1,-100,0,NA,0,13.7,13.7,0,13.7,13.7
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Other,172,319,367,62,387,858,286,113.4,125,5.4,35,2357.8,4372.9,5030.8,5305,3920.5
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Robbery,23,17,12,2,10,52,17,-47.8,-56.5,-16.7,-41,315.3,233,164.5,137.1,233
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Sexual Assault,9,5,2,2,4,16,5,-77.8,-55.6,100,-20,123.4,68.5,27.4,54.8,68.5
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Theft,548,535,526,77,513,1609,536,-4,-6.4,-2.5,-4,7512,7333.8,7210.4,7032.2,7347.5
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Arson,1,3,2,0,2,6,2,100,100,0,0,3.8,11.4,7.6,7.6,7.6
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Assault,396,374,481,67,472,1251,417,21.5,19.2,-1.9,13,1501,1417.6,1823.2,1789.1,1580.6
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Auto Theft,126,158,212,41,210,496,165,68.3,66.7,-0.9,27,477.6,598.9,803.6,796,625.4
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Burglary,214,130,150,17,145,494,165,-29.9,-32.2,-3.3,-12,811.2,492.8,568.6,549.6,625.4
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Drug Offenses,63,40,52,12,54,155,52,-17.5,-14.3,3.8,4,238.8,151.6,197.1,204.7,197.1
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Kidnapping,3,1,3,0,3,7,2,0,0,0,50,11.4,3.8,11.4,11.4,7.6
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Murder,1,0,5,0,4,6,2,400,300,-20,100,3.8,0,19,15.2,7.6
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Other,417,722,925,152,955,2064,688,121.8,129,3.2,39,1580.6,2736.7,3506.2,3619.9,2607.8
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Robbery,40,33,55,4,49,128,43,37.5,22.5,-10.9,14,151.6,125.1,208.5,185.7,163
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Sexual Assault,15,14,15,1,15,44,15,0,0,0,0,56.9,53.1,56.9,56.9,56.9
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Theft,1711,1391,1326,221,1379,4428,1476,-22.5,-19.4,4,-7,6485.5,5272.5,5026.2,5227,5594.7
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Arson,3,10,2,1,3,15,5,-33.3,0,50,-40,15.1,50.3,10.1,15.1,25.1
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Assault,245,250,328,47,326,823,274,33.9,33.1,-0.6,19,1231.3,1256.4,1648.4,1638.4,1377
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Auto Theft,157,223,195,19,175,575,192,24.2,11.5,-10.3,-9,789,1120.7,980,879.5,964.9
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Burglary,139,133,134,26,138,406,135,-3.6,-0.7,3,2,698.6,668.4,673.4,693.5,678.5
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Drug Offenses,32,28,34,6,37,94,31,6.2,15.6,8.8,19,160.8,140.7,170.9,185.9,155.8
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Kidnapping,0,4,1,1,2,5,2,NA,NA,100,0,0,20.1,5,10.1,10.1
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Murder,2,1,0,0,0,3,1,-100,-100,NA,-100,10.1,5,0,0,5
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Other,276,388,495,76,488,1159,386,79.3,76.8,-1.4,26,1387.1,1949.9,2487.7,2452.5,1939.9
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Robbery,25,25,19,3,19,69,23,-24,-24,0,-17,125.6,125.6,95.5,95.5,115.6
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Sexual Assault,3,5,9,1,7,17,6,200,133.3,-22.2,17,15.1,25.1,45.2,35.2,30.2
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Theft,763,751,821,157,852,2335,778,7.6,11.7,3.8,10,3834.6,3774.2,4126,4281.8,3909.9
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Arson,13,6,3,3,6,22,7,-76.9,-53.8,100,-14,34,15.7,7.8,15.7,18.3
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Assault,976,1109,1147,188,1194,3232,1077,17.5,22.3,4.1,11,2550.4,2898,2997.3,3120.1,2814.4
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Auto Theft,360,327,326,56,327,1013,338,-9.4,-9.2,0.3,-3,940.7,854.5,851.9,854.5,883.2
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Burglary,309,336,336,63,336,981,327,8.7,8.7,0,3,807.5,878,878,878,854.5
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Drug Offenses,176,196,193,36,197,565,188,9.7,11.9,2.1,5,459.9,512.2,504.3,514.8,491.3
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Kidnapping,1,4,5,0,5,10,3,400,400,0,67,2.6,10.5,13.1,13.1,7.8
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Murder,4,4,10,1,11,18,6,150,175,10,83,10.5,10.5,26.1,28.7,15.7
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Other,718,1274,1360,191,1365,3352,1117,89.4,90.1,0.4,22,1876.2,3329.2,3553.9,3566.9,2918.9
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Robbery,180,193,157,19,138,530,177,-12.8,-23.3,-12.1,-22,470.4,504.3,410.3,360.6,462.5
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Sexual Assault,24,43,33,2,28,100,33,37.5,16.7,-15.2,-15,62.7,112.4,86.2,73.2,86.2
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Theft,1288,1270,1359,277,1404,3917,1306,5.5,9,3.3,8,3365.7,3318.7,3551.3,3668.9,3412.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Arson,0,4,2,0,2,6,2,NA,NA,0,0,0,17.5,8.8,8.8,8.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Assault,233,274,285,38,288,792,264,22.3,23.6,1.1,9,1020.9,1200.5,1248.7,1261.8,1156.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Auto Theft,55,68,55,15,62,178,59,0,12.7,12.7,5,241,297.9,241,271.6,258.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Burglary,131,133,140,18,133,404,135,6.9,1.5,-5,-1,574,582.7,613.4,582.7,591.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Drug Offenses,35,37,35,7,37,107,36,0,5.7,5.7,3,153.3,162.1,153.3,162.1,157.7
