beat,district,area_sq_mi,placename,population,type,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
20G10,20,3.06600809,"Westchase, Woodchase Village and Point West",30032,Violent,820,948,867,141,869,2635,878.3,5.7,6,0.2,-1,2730.4,3156.6,2886.9,2893.6,2924.5
20G20,20,3.27621655,"Lakeside Estates, City West Place, Rivercrest and Briargrove Park",18393,Other,370,560,545,82,538,1475,491.7,47.3,45.4,-1.3,9,2011.6,3044.6,2963.1,2925,2673.3
20G20,20,3.27621655,"Lakeside Estates, City West Place, Rivercrest and Briargrove Park",18393,Property,575,594,510,96,511,1679,559.7,-11.3,-11.1,0.2,-9,3126.2,3229.5,2772.8,2778.2,3043
20G20,20,3.27621655,"Lakeside Estates, City West Place, Rivercrest and Briargrove Park",18393,Violent,274,305,260,26,241,839,279.7,-5.1,-12,-7.3,-14,1489.7,1658.2,1413.6,1310.3,1520.7
20G30,20,3.97953501,"West Houston Medical Center, Andrau Airport, Westchase and Westchase Mall",25659,Other,1072,1462,1601,252,1622,4135,1378.3,49.3,51.3,1.3,18,4177.9,5697.8,6239.5,6321.4,5371.6
20G30,20,3.97953501,"West Houston Medical Center, Andrau Airport, Westchase and Westchase Mall",25659,Property,1685,1518,1497,281,1516,4700,1566.7,-11.2,-10,1.3,-3,6566.9,5916.1,5834.2,5908.3,6105.8
20G30,20,3.97953501,"West Houston Medical Center, Andrau Airport, Westchase and Westchase Mall",25659,Violent,781,850,792,133,782,2423,807.7,1.4,0.1,-1.3,-3,3043.8,3312.7,3086.6,3047.7,3147.8
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28917,Other,706,963,1085,165,1079,2754,918,53.7,52.8,-0.6,18,2441.5,3330.2,3752.1,3731.4,3174.6
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28917,Property,1093,1057,925,162,932,3075,1025,-15.4,-14.7,0.8,-9,3779.8,3655.3,3198.8,3223,3544.6
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28917,Violent,573,523,594,98,617,1690,563.3,3.7,7.7,3.9,10,1981.5,1808.6,2054.2,2133.7,1948
20G70,20,2.38283582,Westpark Village and Ashford Point,17627,Other,553,770,809,110,804,2132,710.7,46.3,45.4,-0.6,13,3137.2,4368.3,4589.6,4561.2,4031.9
20G70,20,2.38283582,Westpark Village and Ashford Point,17627,Property,583,644,666,100,635,1893,631,14.2,8.9,-4.7,1,3307.4,3653.5,3778.3,3602.4,3579.7
20G70,20,2.38283582,Westpark Village and Ashford Point,17627,Violent,428,481,462,58,453,1371,457,7.9,5.8,-1.9,-1,2428.1,2728.8,2621,2569.9,2592.6
20G80,20,25.33626534,City Limits,43831,Other,679,1003,1123,162,1122,2805,935,65.4,65.2,-0.1,20,1549.1,2288.3,2562.1,2559.8,2133.2
20G80,20,25.33626534,City Limits,43831,Property,1319,1283,1332,215,1329,3934,1311.3,1,0.8,-0.2,1,3009.3,2927.2,3038.9,3032.1,2991.7
20G80,20,25.33626534,City Limits,43831,Violent,474,547,571,95,567,1592,530.7,20.5,19.6,-0.7,7,1081.4,1248,1302.7,1293.6,1210.8
21I10,21,0.00549966,Hobby Airport,0,Other,88,116,215,40,238,419,139.7,144.3,170.5,10.7,70,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Property,258,141,185,28,187,584,194.7,-28.3,-27.5,1.1,-4,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Violent,17,9,29,4,29,55,18.3,70.6,70.6,0,58,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Other,1,0,5,1,6,6,2,400,500,20,200,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Property,3,0,9,0,8,12,4,200,166.7,-11.1,100,NA,NA,NA,NA,NA
21I30,21,0.01180375,Hobby Airport,0,Property,7,2,2,0,2,11,3.7,-71.4,-71.4,0,-46,NA,NA,NA,NA,NA
21I40,21,0.00923163,Hobby Airport,0,Other,4,4,27,4,27,35,11.7,575,575,0,131,NA,NA,NA,NA,NA
21I40,21,0.00923163,Hobby Airport,0,Property,15,6,2,1,2,23,7.7,-86.7,-86.7,0,-74,NA,NA,NA,NA,NA
21I40,21,0.00923163,Hobby Airport,0,Violent,3,2,2,2,4,7,2.3,-33.3,33.3,100,74,NA,NA,NA,NA,NA
21I50,21,14.61100076,Hobby Airport,0,Other,262,318,589,96,632,1169,389.7,124.8,141.2,7.3,62,NA,NA,NA,NA,NA
21I50,21,14.61100076,Hobby Airport,0,Property,515,325,446,34,411,1286,428.7,-13.4,-20.2,-7.8,-4,NA,NA,NA,NA,NA
21I50,21,14.61100076,Hobby Airport,0,Violent,68,49,62,10,71,179,59.7,-8.8,4.4,14.5,19,NA,NA,NA,NA,NA
21I70,21,0.01945113,Hobby Airport,0,Other,1,3,2,0,2,6,2,100,100,0,0,NA,NA,NA,NA,NA
21I70,21,0.01945113,Hobby Airport,0,Property,5,1,2,0,1,8,2.7,-60,-80,-50,-63,NA,NA,NA,NA,NA
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",9438,Other,512,578,745,112,744,1835,611.7,45.5,45.3,-0.1,22,5424.9,6124.2,7893.6,7883,6481.2
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",9438,Property,1637,1417,1665,278,1681,4719,1573,1.7,2.7,1,7,17344.8,15013.8,17641.4,17811,16666.7
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",9438,Violent,375,401,375,59,371,1151,383.7,0,-1.1,-1.1,-3,3973.3,4248.8,3973.3,3930.9,4065.5
5F20,5,5.94082911,Spring Branch and Schwartz Park,40672,Other,749,1093,1081,167,1104,2923,974.3,44.3,47.4,2.1,13,1841.6,2687.4,2657.8,2714.4,2395.5
5F20,5,5.94082911,Spring Branch and Schwartz Park,40672,Property,1086,1129,1062,162,1036,3277,1092.3,-2.2,-4.6,-2.4,-5,2670.1,2775.9,2611.1,2547.2,2685.6
5F20,5,5.94082911,Spring Branch and Schwartz Park,40672,Violent,795,874,871,104,828,2540,846.7,9.6,4.2,-4.9,-2,1954.7,2148.9,2141.5,2035.8,2081.8
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",22753,Other,477,696,735,146,787,1908,636,54.1,65,7.1,24,2096.4,3058.9,3230.3,3458.9,2795.2
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",22753,Property,1014,1121,1044,196,1096,3179,1059.7,3,8.1,5,3,4456.6,4926.8,4588.4,4816.9,4657.4
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",22753,Violent,423,406,397,53,391,1226,408.7,-6.1,-7.6,-1.5,-4,1859.1,1784.4,1744.8,1718.5,1796.2
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",29121,Other,453,578,620,101,626,1651,550.3,36.9,38.2,1,14,1555.6,1984.8,2129,2149.7,1889.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",29121,Property,1669,1375,1341,258,1418,4385,1461.7,-19.7,-15,5.7,-3,5731.3,4721.7,4604.9,4869.3,5019.4
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",29121,Violent,214,207,235,36,230,656,218.7,9.8,7.5,-2.1,5,734.9,710.8,807,789.8,751
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28026,Other,499,621,629,114,668,1749,583,26.1,33.9,6.2,15,1780.5,2215.8,2244.3,2383.5,2080.2
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28026,Property,807,739,790,146,816,2336,778.7,-2.1,1.1,3.3,5,2879.5,2636.8,2818.8,2911.6,2778.5
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28026,Violent,390,365,372,72,395,1127,375.7,-4.6,1.3,6.2,5,1391.6,1302.4,1327.3,1409.4,1340.5
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",19674,Other,503,679,744,94,736,1926,642,47.9,46.3,-1.1,15,2556.7,3451.3,3781.6,3741,3263.2
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",19674,Property,926,937,940,126,922,2803,934.3,1.5,-0.4,-1.9,-1,4706.7,4762.6,4777.9,4686.4,4748.9
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",19674,Violent,254,325,314,44,296,893,297.7,23.6,16.5,-5.7,-1,1291,1651.9,1596,1504.5,1513.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",22447,Other,469,716,710,98,701,1895,631.7,51.4,49.5,-1.3,11,2089.4,3189.7,3163,3122.9,2814.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",22447,Property,935,975,1049,154,1022,2959,986.3,12.2,9.3,-2.6,4,4165.4,4343.6,4673.2,4552.9,4393.9
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",22447,Violent,274,307,316,38,297,897,299,15.3,8.4,-6,-1,1220.7,1367.7,1407.8,1323.1,1332
24C10,24,5.44044978,Kingwood,13978,Other,159,206,233,43,240,598,199.3,46.5,50.9,3,20,1137.5,1473.7,1666.9,1717,1425.8
24C10,24,5.44044978,Kingwood,13978,Property,274,242,218,39,225,734,244.7,-20.4,-17.9,3.2,-8,1960.2,1731.3,1559.6,1609.7,1750.6
24C10,24,5.44044978,Kingwood,13978,Violent,105,141,106,21,108,352,117.3,1,2.9,1.9,-8,751.2,1008.7,758.3,772.6,839.2
24C20,24,6.8291794,Kingwood,16796,Other,175,232,273,41,272,680,226.7,56,55.4,-0.4,20,1041.9,1381.3,1625.4,1619.4,1349.7
24C20,24,6.8291794,Kingwood,16796,Property,207,207,185,23,184,599,199.7,-10.6,-11.1,-0.5,-8,1232.4,1232.4,1101.5,1095.5,1189
24C20,24,6.8291794,Kingwood,16796,Violent,79,96,113,15,109,288,96,43,38,-3.5,14,470.4,571.6,672.8,649,571.6
24C30,24,9.78735527,Kingwood,25084,Other,197,281,304,55,315,782,260.7,54.3,59.9,3.6,21,785.4,1120.2,1211.9,1255.8,1039.3
24C30,24,9.78735527,Kingwood,25084,Property,263,232,213,50,226,708,236,-19,-14.1,6.1,-4,1048.5,924.9,849.1,901,940.8
24C30,24,9.78735527,Kingwood,25084,Violent,101,88,97,11,91,286,95.3,-4,-9.9,-6.2,-5,402.6,350.8,386.7,362.8,379.9
24C40,24,35.7992771,Kingwood,23502,Other,90,139,124,19,123,353,117.7,37.8,36.7,-0.8,5,382.9,591.4,527.6,523.4,500.8
24C40,24,35.7992771,Kingwood,23502,Property,108,122,104,16,110,334,111.3,-3.7,1.9,5.8,-1,459.5,519.1,442.5,468,473.6
24C40,24,35.7992771,Kingwood,23502,Violent,59,64,78,10,79,201,67,32.2,33.9,1.3,18,251,272.3,331.9,336.1,285.1
24C50,24,7.51791807,Kingwood,5823,Other,108,184,213,34,221,505,168.3,97.2,104.6,3.8,31,1854.7,3159.9,3657.9,3795.3,2890.3
24C50,24,7.51791807,Kingwood,5823,Property,352,528,552,90,572,1432,477.3,56.8,62.5,3.6,20,6045,9067.5,9479.6,9823.1,8196.8
24C50,24,7.51791807,Kingwood,5823,Violent,79,90,84,26,100,253,84.3,6.3,26.6,19,19,1356.7,1545.6,1442.6,1717.3,1447.7
24C60,24,4.86823328,Kingwood,12811,Other,72,88,95,8,87,255,85,31.9,20.8,-8.4,2,562,686.9,741.6,679.1,663.5
24C60,24,4.86823328,Kingwood,12811,Property,107,92,83,15,93,282,94,-22.4,-13.1,12,-1,835.2,718.1,647.9,725.9,733.7
24C60,24,4.86823328,Kingwood,12811,Violent,57,40,55,7,57,152,50.7,-3.5,0,3.6,12,444.9,312.2,429.3,444.9,395.8
21I60,21,0.01236886,Hobby Airport,0,Other,24,28,42,8,44,94,31.3,75,83.3,4.8,41,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Property,40,22,16,1,13,78,26,-60,-67.5,-18.8,-50,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Violent,6,1,4,1,4,11,3.7,-33.3,-33.3,0,8,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Other,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCC1,NA,NA,NA,NA,Other,1,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC1,NA,NA,NA,NA,Violent,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCC4,NA,NA,NA,NA,Other,2,3,0,0,0,5,1.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Other,2,8,3,0,2,13,4.3,50,0,-33.3,-53,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Property,3,1,2,0,1,6,2,-33.3,-66.7,-50,-50,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Violent,1,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Other,4,13,2,0,1,19,6.3,-50,-75,-50,-84,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Property,5,14,1,0,1,20,6.7,-80,-80,0,-85,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Violent,1,10,0,0,0,11,3.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Other,360,642,104,5,69,1106,368.7,-71.1,-80.8,-33.7,-81,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Property,179,174,23,2,16,376,125.3,-87.2,-91.1,-30.4,-87,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Violent,162,156,18,4,12,336,112,-88.9,-92.6,-33.3,-89,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Other,233,461,68,4,52,762,254,-70.8,-77.7,-23.5,-80,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Property,240,214,38,5,32,492,164,-84.2,-86.7,-15.8,-80,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Violent,216,169,24,3,18,409,136.3,-88.9,-91.7,-25,-87,NA,NA,NA,NA,NA
UH-2PD,NA,NA,NA,NA,Other,0,3,1,0,0,4,1.3,NA,NA,-100,-100,NA,NA,NA,NA,NA
UH-3PD,NA,NA,NA,NA,Violent,0,1,1,0,0,2,0.7,NA,NA,-100,-100,NA,NA,NA,NA,NA
Unknown,NA,NA,NA,NA,Other,65,168,139,26,146,372,124,113.8,124.6,5,18,NA,NA,NA,NA,NA
Unknown,NA,NA,NA,NA,Property,43,29,10,2,11,82,27.3,-76.7,-74.4,10,-60,NA,NA,NA,NA,NA
Unknown,NA,NA,NA,NA,Violent,14,10,5,2,6,29,9.7,-64.3,-57.1,20,-38,NA,NA,NA,NA,NA
